CustomerID,FirstName,LastName,DateOfBirth,AddressID,CustomerTypeID,Age
10261,Stuart,Rogers,1973-03-17 00:00:00.000000,443,3,53.0
10263,Jame,Rodriguez,1963-07-01 00:00:00.000000,643,1,63.0
10092,Clemente,Dawson,1992-07-16 00:00:00.000000,405,1,34.0
10278,Norberto,Duran,1991-05-09 00:00:00.000000,156,3,35.0
10137,Allan,Meadows,1962-04-24 00:00:00.000000,148,2,64.0
10936,Albert,Gay,1981-05-06 00:00:00.000000,665,1,45.0
10814,Sindy,Schultz,1978-08-01 00:00:00.000000,428,1,48.0
10951,Tarah,Rosa,1962-02-27 00:00:00.000000,331,2,64.0
10806,Justin,Hicks,1975-09-08 00:00:00.000000,454,2,51.0
10388,Luther,Nelson,1988-03-02 00:00:00.000000,549,1,38.0
10037,Anthony,Slater,1986-12-01 00:00:00.000000,661,1,39.0
10414,Nga,Holt,1964-11-29 00:00:00.000000,133,3,61.0
10108,Keenan,WaTters,1997-05-11 00:00:00.000000,269,3,29.0
10111,Micha,Herrera,1993-10-09 00:00:00.000000,531,3,32.0
11049,Vannessa,Manning,1967-06-07 00:00:00.000000,1093,1,59.0
10573,Johnny,Estes,1995-01-19 00:00:00.000000,774,3,31.0
10333,0,Rush,1973-07-17 00:00:00.000000,540,3,53.0
11073,Beau,Williams,1994-02-15 00:00:00.000000,494,3,32.0
10079,Dave,Alvarez,1981-11-29 00:00:00.000000,452,2,44.0
10752,Dan,Mayo,1997-04-22 00:00:00.000000,974,3,29.0
10059,David,Campbell,1981-05-09 00:00:00.000000,6,2,45.0
10177,Nga,Kirby,1969-02-15 00:00:00.000000,430,3,57.0
10052,Roseline,O'neill,1966-08-29 00:00:00.000000,863,3,60.0
11004,Tyler,Burt,1977-04-30 00:00:00.000000,898,1,49.0
10498,Josiah,Russell,1967-05-10 00:00:00.000000,750,1,59.0
10452,Cleotilde,Griffith,1962-08-03 00:00:00.000000,747,2,64.0
10460,Sherly,Spears,1985-11-18 00:00:00.000000,627,1,40.0
10439,Larraine,Estes,1979-05-22 00:00:00.000000,798,1,47.0
10448,Sana,Patrick,1984-02-03 00:00:00.000000,1073,1,42.0
10931,0,Gill,1965-05-27 00:00:00.000000,600,3,61.0
10379,Blondell,Britt,1984-05-28 00:00:00.000000,683,2,42.0
10657,Eddie,Hayes,1995-09-29 00:00:00.000000,1127,3,30.0
11041,Teodoro,0,1979-08-07 00:00:00.000000,433,2,47.0
10290,Gus,Holman,1966-12-02 00:00:00.000000,797,1,59.0
10464,Loyce,Prince,1991-08-03 00:00:00.000000,423,3,35.0
10070,Augustus,Patrick,1988-04-17 00:00:00.000000,434,1,38.0
10413,Alejandrina,Church,1990-05-05 00:00:00.000000,149,1,36.0
10633,Cherryl,Stephens,1979-04-03 00:00:00.000000,571,3,47.0
10515,Eloy,Chaney,,373,3,
10782,Kimberli,Dunn,1963-12-28 00:00:00.000000,42,3,62.0
10242,Jean,Richards,1981-09-23 00:00:00.000000,69,2,44.0
10221,Kasey,Berger,1961-12-03 00:00:00.000000,132,1,64.0
10734,Melita,Leach,1981-10-26 00:00:00.000000,746,1,44.0
10928,Joshua,Hanson,1978-12-18 00:00:00.000000,695,1,47.0
10955,Allena,Sears,1971-01-25 00:00:00.000000,272,3,55.0
10085,Jeffrey,Willis,1993-06-04 00:00:00.000000,59,2,33.0
10815,Eduardo,Keith,1963-10-06 00:00:00.000000,411,2,62.0
10277,Douglas,Schultz,1997-02-02 00:00:00.000000,87,3,29.0
10550,Sacha,Peters,1989-11-14 00:00:00.000000,692,3,36.0
10767,Noah,Simpson,1981-10-21 00:00:00.000000,432,3,44.0
10213,Jerrell,Morton,1998-06-29 00:00:00.000000,674,1,28.0
10002,Romeo,0,1985-03-30 00:00:00.000000,392,1,41.0
10754,Lane,Rice,1967-10-07 00:00:00.000000,78,3,58.0
10275,Noma,Chang,1977-08-04 00:00:00.000000,748,2,49.0
10245,Harold,Pope,1965-01-01 00:00:00.000000,994,3,61.0
10230,Janita,Lucas,1967-09-09 00:00:00.000000,578,3,59.0
10407,Mozell,Trujillo,1996-02-19 00:00:00.000000,210,2,30.0
10514,Nevada,Justice,1986-09-12 00:00:00.000000,1018,1,40.0
10989,Lindsay,Booker,1992-12-07 00:00:00.000000,334,2,33.0
11001,Inocencia,Flowers,1983-01-07 00:00:00.000000,747,1,43.0
10892,Faustino,Ford,1975-10-31 00:00:00.000000,471,3,50.0
10508,Jamee,Richmond,1961-05-24 00:00:00.000000,580,3,65.0
10303,Mora,Palmer,1979-02-01 00:00:00.000000,620,2,47.0
10878,Douglas,Schwartz,1975-10-14 00:00:00.000000,109,2,50.0
11047,Babara,Mclean,1961-11-19 00:00:00.000000,456,3,64.0
10097,Kallie,Travis,1981-03-15 00:00:00.000000,649,3,45.0
10980,0,Tucker,1971-05-09 00:00:00.000000,423,2,55.0
10335,Brandon,Mayo,1963-10-14 00:00:00.000000,381,2,62.0
10795,Damion,Montgomery,1987-07-08 00:00:00.000000,950,1,39.0
10194,Malka,Pitts,1987-05-07 00:00:00.000000,1200,3,39.0
10153,Duane,Haley,1983-09-05 00:00:00.000000,195,3,43.0
10074,Margorie,Wiley,1992-04-04 00:00:00.000000,222,3,34.0
10630,Jospeh,Hill,1964-07-23 00:00:00.000000,255,2,62.0
11094,Tai,Delaney,1981-12-04 00:00:00.000000,1168,1,44.0
10126,Jere,Wynn,1981-07-28 00:00:00.000000,1170,1,45.0
10771,Darron,Cardenas,1990-01-29 00:00:00.000000,499,2,36.0
10214,Jonie,Price,1986-10-28 00:00:00.000000,1103,3,39.0
10082,Nickole,Harvey,1980-07-25 00:00:00.000000,630,2,46.0
10977,Armando,Parks,1967-01-13 00:00:00.000000,769,1,59.0
10166,Alfred,Mcgee,1994-03-06 00:00:00.000000,467,3,32.0
10158,Andre,Barron,1971-02-20 00:00:00.000000,149,3,55.0
10744,Chi,Jensen,1967-05-31 00:00:00.000000,782,2,59.0
10286,Herbert,Stein,1970-03-07 00:00:00.000000,161,2,56.0
10156,Albert,Gordon,1983-07-16 00:00:00.000000,608,1,43.0
10662,Armand,Wallace,1963-03-19 00:00:00.000000,965,3,63.0
10959,Larisa,Salas,1964-02-03 00:00:00.000000,160,3,62.0
10058,Alexis,Goodwin,1964-12-12 00:00:00.000000,409,1,61.0
11002,Bryan,0,,534,3,
11040,Arlette,Carpenter,1966-08-13 00:00:00.000000,826,2,60.0
10308,Ricarda,Bond,1991-07-28 00:00:00.000000,712,3,35.0
10631,Eddy,Tran,1969-11-25 00:00:00.000000,906,2,56.0
11016,Royce,Cook,1994-02-23 00:00:00.000000,15,3,32.0
10269,Raleigh,Price,1977-03-16 00:00:00.000000,1177,3,49.0
10470,Joline,Simpson,1999-12-13 00:00:00.000000,422,3,26.0
10189,Ula,Bupns,,603,3,
10954,Gregorio,Nolan,1977-09-30 00:00:00.000000,964,3,48.0
10697,Paul,Munoz,1975-01-04 00:00:00.000000,1032,2,51.0
10824,Margarito,Woodard,1979-04-26 00:00:00.000000,237,1,47.0
10377,Magaly,Mccullough,,333,2,
10325,Ted,Walton,1961-08-30 00:00:00.000000,499,2,65.0
10328,Laverna,Hernandez,1966-06-18 00:00:00.000000,619,3,60.0
10254,Nubia,Kane,1986-08-20 00:00:00.000000,389,2,40.0
10545,Marquitta,Velasquez,1975-09-01 00:00:00.000000,1053,2,51.0
10942,Viki,Dotson,1972-10-05 00:00:00.000000,785,1,53.0
10690,Emerita,Villarreal,,59,3,
10485,Leana,Fitzgerald,1982-06-17 00:00:00.000000,61,1,44.0
10510,Suzi,Page,1994-08-30 00:00:00.000000,940,3,32.0
11051,Sherman,Macdonald,1966-10-09 00:00:00.000000,904,3,59.0
10516,Keva,Mcneil,1989-11-30 00:00:00.000000,766,2,36.0
10979,Hermine,Mcmahon,1986-07-04 00:00:00.000000,1001,1,40.0
10343,Javier,Hurst,2000-12-22 00:00:00.000000,573,1,25.0
10978,An,Gibbs,1971-11-13 00:00:00.000000,1115,1,54.0
10486,Ethelene,Skinner,1990-12-29 00:00:00.000000,385,3,35.0
10570,Michale,Duffy,1966-09-11 00:00:00.000000,683,1,60.0
10054,Shon,Farrell,1965-01-09 00:00:00.000000,871,3,61.0
10654,Claribel,Clayton,1993-11-10 00:00:00.000000,466,1,32.0
10786,Pamella,Hernandez,1993-02-05 00:00:00.000000,1168,1,33.0
10716,Mikaela,Weber,1980-03-04 00:00:00.000000,1015,2,46.0
10862,Royal,Burris,1999-12-06 00:00:00.000000,525,1,26.0
10031,Rozanne,Bradford,1977-11-19 00:00:00.000000,256,2,48.0
10717,Jacelyn,Sloan,1988-09-08 00:00:00.000000,215,2,38.0
10705,Johna,Trujillo,2000-06-21 00:00:00.000000,536,3,26.0
10558,Xochitl,Sandoval,1992-01-23 00:00:00.000000,1185,2,34.0
10973,Shane,Burnett,1965-06-26 00:00:00.000000,937,3,61.0
11018,Katherina,Woods,1980-11-14 00:00:00.000000,29,3,45.0
10772,Mariko,Mcknight,1997-06-19 00:00:00.000000,626,3,29.0
10932,Clorinda,Saunders,1975-12-16 00:00:00.000000,324,1,50.0
10950,Kermit,Sherman,1996-06-12 00:00:00.000000,361,2,30.0
10314,Lynwood,Chambers,1972-07-09 00:00:00.000000,1165,2,54.0
10880,Catherina,Cantu,1961-05-27 00:00:00.000000,393,3,65.0
10674,Lashaun,Love,1970-09-15 00:00:00.000000,656,3,56.0
10022,Jorge,Todd,1960-03-17 00:00:00.000000,825,1,66.0
10218,Garry,Walker,1974-09-05 00:00:00.000000,1102,1,52.0
10169,Delena,Mathews,1975-06-18 00:00:00.000000,280,2,51.0
10192,Trey,Rivers,2000-03-21 00:00:00.000000,447,3,26.0
10908,Deedra,Dudley,1969-11-29 00:00:00.000000,336,1,56.0
10634,Lekisha,Silva,1988-05-18 00:00:00.000000,1152,2,38.0
10851,Tyron,Workman,1977-07-10 00:00:00.000000,348,1,49.0
10731,Shaneka,Stout,1977-01-28 00:00:00.000000,88,2,49.0
10375,Will,Daugherty,1978-10-20 00:00:00.000000,294,2,47.0
10893,Roosevelt,Wilkinson,1995-05-10 00:00:00.000000,654,3,31.0
10348,Malisa,Mcneil,1972-02-07 00:00:00.000000,358,2,54.0
10557,Loyd,Baird,1963-02-04 00:00:00.000000,47,2,63.0
10797,Thomas,Rocha,,732,3,
10948,Emeline,Levy,1976-02-13 00:00:00.000000,844,3,50.0
10617,Jeannetta,Mercado,1983-07-04 00:00:00.000000,774,3,43.0
10884,Fredricka,Mercado,1993-01-24 00:00:00.000000,393,1,33.0
10011,Vernon,Wade,1969-04-02 00:00:00.000000,282,2,57.0
10749,Ayako,Sweet,1991-09-10 00:00:00.000000,1177,2,35.0
10210,Annamaria,Delaney,1986-04-01 00:00:00.000000,1101,1,40.0
11044,Chang,Atkinson,1992-03-20 00:00:00.000000,566,1,34.0
10060,Teisha,Watson,1972-05-31 00:00:00.000000,61,3,54.0
10608,Val,Lyons,1980-07-14 00:00:00.000000,261,1,46.0
11091,Hang,Henderson,1984-07-17 00:00:00.000000,540,3,42.0
10184,Tinisha,Velez,1963-07-30 00:00:00.000000,774,2,63.0
10661,Marcelo,Mosley,1968-08-04 00:00:00.000000,161,2,58.0
10768,Ling,Savage,1986-11-08 00:00:00.000000,777,2,39.0
10625,Laurice,Shannon,1983-09-19 00:00:00.000000,1134,1,43.0
10225,Britt,Hamilton,1973-07-09 00:00:00.000000,328,1,53.0
10186,Petrina,Buckner,1982-09-24 00:00:00.000000,742,2,43.0
10026,Long,Aguilar,1968-07-05 00:00:00.000000,746,2,58.0
11015,Barrett,Wise,1969-10-03 00:00:00.000000,335,1,56.0
10391,Cammy,Melton,1981-04-03 00:00:00.000000,916,1,45.0
10787,Darrick,Adkins,1993-05-04 00:00:00.000000,477,2,33.0
10897,Yessenia,Charles,1975-09-01 00:00:00.000000,131,2,51.0
10612,Eli,Welch,1982-09-04 00:00:00.000000,356,3,44.0
10463,Carl,Rogers,1979-07-06 00:00:00.000000,1062,3,47.0
10309,Jaymie,Harvey,1988-09-06 00:00:00.000000,859,1,38.0
10958,Tawny,Holder,1967-01-13 00:00:00.000000,1061,2,59.0
10946,Cleopatra,Rocha,1998-04-10 00:00:00.000000,66,2,28.0
10061,Mickey,Austin,1973-09-02 00:00:00.000000,349,1,53.0
11096,Lenard,Banks,1972-02-06 00:00:00.000000,503,3,54.0
10344,Weston,Benson,1974-04-01 00:00:00.000000,103,3,52.0
10012,Deedra,Keith,1970-08-28 00:00:00.000000,76,2,56.0
10636,Buster,Peters,1980-03-18 00:00:00.000000,459,2,46.0
10710,Michel,Wall,1982-09-12 00:00:00.000000,831,2,44.0
10728,Linn,Everett,1977-06-22 00:00:00.000000,957,3,49.0
10810,Mauro,Quinn,1993-09-10 00:00:00.000000,1143,2,33.0
10246,Carmelo,Moses,1996-05-09 00:00:00.000000,997,1,30.0
11072,Murray,Irwin,1999-07-25 00:00:00.000000,977,2,27.0
10995,Edwardo,Kane,1973-09-05 00:00:00.000000,934,2,53.0
10780,Timothy,Barnett,2000-07-07 00:00:00.000000,1006,3,26.0
10288,Kaila,Woods,1978-04-18 00:00:00.000000,730,1,48.0
10885,Delorse,Briggs,1972-06-10 00:00:00.000000,428,1,54.0
10055,Coletta,Wong,1990-05-07 00:00:00.000000,279,1,36.0
10327,Lashawna,Medina,,869,3,
11099,Mammie,Carr,1998-10-04 00:00:00.000000,156,1,27.0
10895,Marya,Robertson,1995-10-15 00:00:00.000000,923,3,30.0
10264,Sheldon,Koch,1971-12-08 00:00:00.000000,520,1,54.0
10015,Alonso,Huffman,1972-01-30 00:00:00.000000,829,2,54.0
10083,Ronald,Burks,1960-02-10 00:00:00.000000,244,1,66.0
11013,Irwin,Lindsey,1997-10-14 00:00:00.000000,1032,3,28.0
11084,Miki,Combs,1967-06-27 00:00:00.000000,308,3,59.0
10465,Sharika,Gegory,1987-11-12 00:00:00.000000,967,2,38.0
10398,Grover,Curtis,1997-08-24 00:00:00.000000,340,3,29.0
10350,Scott,Dunlap,1991-09-02 00:00:00.000000,831,3,35.0
10357,Tyree,Rojas,1993-09-03 00:00:00.000000,330,2,33.0
10927,Clark,Stuart,1960-08-21 00:00:00.000000,229,2,66.0
10323,Alaine,Russell,1964-10-31 00:00:00.000000,643,3,61.0
10306,aanny,Cleveland,1991-12-06 00:00:00.000000,380,3,34.0
10935,Mel,Humphrey,1971-08-08 00:00:00.000000,616,3,55.0
10887,Samuel,Frost,1963-10-01 00:00:00.000000,822,3,62.0
10260,Celinda,Dillon,1991-01-06 00:00:00.000000,1071,3,35.0
10543,Faustina,Irwin,1979-06-10 00:00:00.000000,966,1,47.0
10721,Kit,Bowman,2000-02-13 00:00:00.000000,361,2,26.0
10310,Sunday,Shannon,1980-05-25 00:00:00.000000,210,3,46.0
10637,Oswaldo,Pruitt,1988-01-21 00:00:00.000000,871,1,38.0
10521,Sandy,Mayer,1994-08-17 00:00:00.000000,1032,2,32.0
10035,Dierdre,Bird,1962-04-10 00:00:00.000000,965,3,64.0
10711,Shona,Snow,1965-12-08 00:00:00.000000,307,1,60.0
10016,Jarvis,Ratliff,1991-01-10 00:00:00.000000,412,1,35.0
10873,Mika,Young,1976-10-16 00:00:00.000000,838,2,49.0
10157,Soo,Frazier,1966-07-23 00:00:00.000000,1099,2,60.0
10146,Armando,Guzman,1982-08-13 00:00:00.000000,830,1,44.0
10501,Galina,Mathis,1988-11-04 00:00:00.000000,1061,1,37.0
10750,Willis,Haney,1989-03-17 00:00:00.000000,169,1,37.0
10289,Brice,Lowe,1989-02-06 00:00:00.000000,951,3,37.0
10115,Dione,Avila,1981-08-11 00:00:00.000000,233,1,45.0
10919,Tiffiny,Dunn,1998-08-02 00:00:00.000000,833,2,28.0
10528,Joannie,Knight,1996-07-13 00:00:00.000000,475,1,30.0
10930,Sal,Ingram,1970-03-31 00:00:00.000000,698,3,56.0
10147,Vincenzo,Snyder,1996-04-21 00:00:00.000000,717,2,30.0
10591,Alonzo,Miller,1975-08-11 00:00:00.000000,788,2,51.0
10212,Elwood,Rogers,1984-02-29 00:00:00.000000,589,1,42.0
10967,0,Benton,1999-02-27 00:00:00.000000,820,2,27.0
10762,Rocco,Moses,1981-06-09 00:00:00.000000,719,3,45.0
11017,Mitchel,Cook,1978-09-13 00:00:00.000000,1088,3,48.0
10258,Francis,Mitchell,2000-01-29 00:00:00.000000,958,1,26.0
10438,Calandra,Branch,2000-06-12 00:00:00.000000,867,3,26.0
10185,Neely,Barron,1988-08-09 00:00:00.000000,853,3,38.0
10291,Kareem,Peterson,1989-04-18 00:00:00.000000,713,3,37.0
10352,Cher,Cooke,1977-09-10 00:00:00.000000,38,2,49.0
10386,Brendan,Reid,2000-03-22 00:00:00.000000,1005,1,26.0
10324,Burma,Roy,1966-07-27 00:00:00.000000,1172,2,60.0
10872,Lucilla,Browning,1989-04-27 00:00:00.000000,684,1,37.0
10489,Joan,Aguirre,1961-04-11 00:00:00.000000,200,1,65.0
10374,Leo,Burke,2026-07-06 15:01:42.854835,775,1,0.0
10441,Brendan,Bridges,1990-08-17 00:00:00.000000,227,3,36.0
11090,Codi,Nunez,1982-02-24 00:00:00.000000,867,2,44.0
10757,Danae,Shannon,1964-11-21 00:00:00.000000,208,1,61.0
10586,Troy,Hatfield,1976-11-02 00:00:00.000000,1011,2,49.0
11080,Sang,Bailey,1986-10-26 00:00:00.000000,216,3,39.0
10132,Jerrell,Buckley,1986-03-19 00:00:00.000000,790,1,40.0
10804,Arden,Hebert,1987-06-16 00:00:00.000000,477,2,39.0
10845,Rosy,Price,1962-04-04 00:00:00.000000,435,2,64.0
10835,Marketta,Bush,1995-10-01 00:00:00.000000,1087,1,30.0
10645,Lavonia,Blankenship,1992-10-29 00:00:00.000000,816,1,33.0
10403,Shakita,House,1986-07-14 00:00:00.000000,1113,1,40.0
10629,Hector,Austin,1984-03-07 00:00:00.000000,346,2,42.0
10618,Sonny,Sellers,1976-02-21 00:00:00.000000,746,2,50.0
10751,Kory,Collins,1961-09-05 00:00:00.000000,6,3,65.0
10378,Maryetta,York,1977-03-13 00:00:00.000000,542,1,49.0
10996,Fausto,Aguirre,1984-03-27 00:00:00.000000,453,1,42.0
10366,Burma,Wells,1993-11-22 00:00:00.000000,93,3,32.0
10646,Hedy,Knapp,1990-05-28 00:00:00.000000,997,3,36.0
10807,Theresia,Valenzuela,1984-12-10 00:00:00.000000,263,1,41.0
10883,Tijuana,Lynn,1984-09-03 00:00:00.000000,982,3,42.0
10050,Matthew,Love,1985-07-12 00:00:00.000000,638,2,41.0
10051,Georgiann,Robinson,1962-02-05 00:00:00.000000,974,2,64.0
10766,Anisha,Delacruz,1969-10-09 00:00:00.000000,91,3,56.0
10614,Daron,Huffman,1970-03-25 00:00:00.000000,1185,2,56.0
10370,Austin,Pate,1966-11-01 00:00:00.000000,1087,3,59.0
10312,Amira,Keith,1962-03-25 00:00:00.000000,754,2,64.0
10635,Carter,Vasquez,1988-03-21 00:00:00.000000,324,1,38.0
10008,Gregg,Stephens,1996-05-17 00:00:00.000000,597,1,30.0
10271,Elvis,Conrad,1987-05-25 00:00:00.000000,233,3,39.0
10839,Herta,Roberson,1974-12-25 00:00:00.000000,714,3,51.0
10774,Lenna,Workman,1987-12-29 00:00:00.000000,550,1,38.0
10207,Shirley,Palmer,1988-02-03 00:00:00.000000,474,2,38.0
10497,Dexter,Wilkins,1982-01-30 00:00:00.000000,1016,2,44.0
10461,Norah,Duncan,1991-09-10 00:00:00.000000,640,3,35.0
10471,Merrilee,Contreras,1984-11-28 00:00:00.000000,212,1,41.0
10665,Jewell,Ballard,1987-04-26 00:00:00.000000,767,1,39.0
10733,Keith,Ferguson,1967-07-11 00:00:00.000000,310,3,59.0
10913,Barrett,Brown,1965-08-24 00:00:00.000000,902,2,61.0
10300,Ivory,Patterson,1970-07-04 00:00:00.000000,927,2,56.0
10354,Brian,Holcomb,1992-02-21 00:00:00.000000,529,3,34.0
11010,Elliott,Moran,1969-03-20 00:00:00.000000,616,1,57.0
10649,Lakeesha,Patton,1990-06-25 00:00:00.000000,1151,2,36.0
10274,Tonette,Montgomery,1988-05-31 00:00:00.000000,581,2,38.0
10397,Micah,Estrada,1961-02-22 00:00:00.000000,63,2,65.0
10747,Aldo,Mann,1975-05-23 00:00:00.000000,608,3,51.0
10103,Elza,Whitehead,1965-03-18 00:00:00.000000,229,3,61.0
10078,Lisbeth,Townsend,1977-12-28 00:00:00.000000,304,1,48.0
10356,Laveta,Livingston,1977-04-26 00:00:00.000000,424,2,49.0
10820,Bennett,Moody,1982-09-25 00:00:00.000000,545,3,43.0
10569,Madalyn,Perkins,2025-10-29 15:01:42.854835,64,1,0.0
10940,Minna,Mccall,1964-05-13 00:00:00.000000,1208,2,62.0
11022,Gaston,Reed,1993-10-26 00:00:00.000000,982,3,32.0
10201,Kizzie,Dyer,1978-06-11 00:00:00.000000,511,2,48.0
10110,Teodora,Ellis,1976-06-25 00:00:00.000000,1130,2,50.0
10746,Giovanni,Jarvis,1995-03-22 00:00:00.000000,48,3,31.0
10562,Renetta,Deleon,,313,3,
10582,Milton,Powell,1964-12-19 00:00:00.000000,934,1,61.0
10600,Genevive,Knapp,1990-05-04 00:00:00.000000,1106,1,36.0
10062,Antonina,Barber,1993-04-01 00:00:00.000000,996,2,33.0
10174,Mathew,Chandler,1985-07-23 00:00:00.000000,32,3,41.0
10047,Lucius,Marks,1974-10-13 00:00:00.000000,601,1,51.0
10065,Shea,Park,1969-01-17 00:00:00.000000,153,3,57.0
10833,Ignacio,Curtis,1985-11-04 00:00:00.000000,202,3,40.0
10089,Barrett,Fischer,1987-11-29 00:00:00.000000,31,3,38.0
10638,Tommy,Holland,1963-05-02 00:00:00.000000,902,2,63.0
10585,Lashaunda,2aller,1976-03-27 00:00:00.000000,573,2,50.0
11050,Sharee,Golden,1991-11-02 00:00:00.000000,108,1,34.0
10029,Maile,Harper,1966-08-01 00:00:00.000000,989,2,60.0
10255,Raleigh,Randolph,1966-11-06 00:00:00.000000,839,1,59.0
10336,Rana,Lee,1967-01-12 00:00:00.000000,240,2,59.0
10802,Necole,Rich,1984-04-11 00:00:00.000000,708,3,42.0
10339,Andrea,Park,1994-04-20 00:00:00.000000,934,2,32.0
10729,CarCy,Nichols,,878,3,
10602,Kristofer,Anderson,1979-11-12 00:00:00.000000,1138,2,46.0
10098,Bobbie,Underwood,1970-11-01 00:00:00.000000,976,1,55.0
10476,Ruben,Graves,1961-03-22 00:00:00.000000,471,2,65.0
10273,Reuben,Donovan,1978-11-20 00:00:00.000000,1178,2,47.0
10726,Ernest,Gibbs,1990-06-04 00:00:00.000000,657,3,36.0
11088,Anjanette,Harper,1973-09-22 00:00:00.000000,931,3,53.0
10530,Louanne,Crosby,1969-09-27 00:00:00.000000,425,2,56.0
10698,Darron,Montgomery,1961-03-27 00:00:00.000000,869,2,65.0
10644,Kasi,Frazier,1999-10-27 00:00:00.000000,575,3,26.0
10975,Les,Juarez,1992-07-18 00:00:00.000000,1056,2,34.0
10330,Joya,Dotson,1995-10-01 00:00:00.000000,1033,2,30.0
10831,Tyler,Bean,1981-04-23 00:00:00.000000,110,2,45.0
11085,Rayford,May,1985-07-14 00:00:00.000000,1035,1,41.0
10322,Alaine,Knox,1998-09-01 00:00:00.000000,530,1,28.0
11038,Jacquelynn,Cobb,1984-09-04 00:00:00.000000,862,2,42.0
10034,Kimbery,Sherman,1980-02-24 00:00:00.000000,1056,2,46.0
10442,Quinn,Herman,1984-05-07 00:00:00.000000,497,1,42.0
10215,Eugenio,Peters,2026-01-07 15:01:42.854835,582,3,0.0
10994,Chang,Delgado,1962-10-23 00:00:00.000000,392,2,63.0
10224,Kandra,Harmon,1966-07-31 00:00:00.000000,533,1,60.0
10619,Solomon,Vasquez,1973-11-24 00:00:00.000000,1134,1,52.0
10518,Apolonia,Prince,1981-03-26 00:00:00.000000,476,3,45.0
10620,Grisel,Wallace,1978-04-09 00:00:00.000000,288,3,48.0
10087,Drew,Moran,1989-10-08 00:00:00.000000,642,2,36.0
10944,Annika,Beard,1961-11-12 00:00:00.000000,910,3,64.0
10945,Cleveland,Valenzuela,1985-09-21 00:00:00.000000,1050,1,40.0
10947,Eloy,Baldwin,1988-01-16 00:00:00.000000,178,1,38.0
11042,Emery,Lindsey,1965-05-23 00:00:00.000000,1161,3,61.0
11020,Yan,Maddox,,1181,3,
10540,Taina,Camacho,,362,2,
10788,Sherly,Meyer,1966-08-10 00:00:00.000000,1208,2,60.0
10096,Paris,Gomez,1988-07-31 00:00:00.000000,860,3,38.0
10916,Nery,Harding,,899,3,
10109,Isidro,Wells,1978-06-23 00:00:00.000000,411,2,48.0
10345,Otha,Hurley,1991-08-18 00:00:00.000000,799,2,35.0
10228,Christian,Guerra,1963-07-05 00:00:00.000000,16,2,63.0
11014,Fermin,Ashley,1960-01-30 00:00:00.000000,55,1,66.0
10924,Johnette,Shannon,1960-05-25 00:00:00.000000,868,3,66.0
10396,Jessia,Woods,1998-11-08 00:00:00.000000,774,3,27.0
10691,Tamekia,Forbes,1966-04-08 00:00:00.000000,792,3,60.0
10456,Heath,Owens,1970-11-08 00:00:00.000000,235,2,55.0
10952,Tarah,Meadows,1979-04-15 00:00:00.000000,1164,3,47.0
10808,Karine,Pacheco,1960-02-13 00:00:00.000000,188,2,66.0
10191,Duncan,Pearson,1994-07-10 00:00:00.000000,310,3,32.0
10178,Isis,Hart,,530,1,
10599,Leigh,Avery,,1121,2,
10084,Anibal,Andrews,1961-12-02 00:00:00.000000,680,2,64.0
10678,Gary,Chase,1998-01-19 00:00:00.000000,236,1,28.0
10272,Vern,Haley,1974-04-03 00:00:00.000000,29,3,52.0
10129,Jere,Bridges,1982-08-30 00:00:00.000000,210,2,44.0
10923,Hank,Wong,1977-03-11 00:00:00.000000,983,3,49.0
11057,Herb,Ryan,1971-09-12 00:00:00.000000,952,3,55.0
10459,Trinity,Mcintyre,1987-10-20 00:00:00.000000,984,3,38.0
10423,Grover,Hansen,1971-09-12 00:00:00.000000,991,3,55.0
10519,Kera,Larsen,1991-09-24 00:00:00.000000,313,1,34.0
10220,Layla,Pate,1963-08-27 00:00:00.000000,364,2,63.0
10769,Johnie,Pate,1985-01-26 00:00:00.000000,215,3,41.0
10383,Zandra,Davenport,1985-05-21 00:00:00.000000,1042,1,41.0
10237,Woodrow,Bowman,1977-06-21 00:00:00.000000,1150,2,49.0
10917,Desmond,Davidson,1967-10-07 00:00:00.000000,250,3,58.0
10033,Tandy,Schwartz,1965-03-21 00:00:00.000000,464,1,61.0
10997,Mila,Espinoza,1961-05-05 00:00:00.000000,206,3,65.0
10493,Francis,Dean,1992-09-22 00:00:00.000000,261,3,33.0
10232,Lexie,Burns,1993-05-05 00:00:00.000000,999,2,33.0
11045,Sherill,Spears,1998-01-06 00:00:00.000000,962,3,28.0
10032,Domonique,Davis,1987-03-15 00:00:00.000000,887,1,39.0
10555,Sueann,White,,489,1,
10172,Jacquelynn,Gates,1968-06-01 00:00:00.000000,382,3,58.0
10685,Florentina,PEte,1987-04-25 00:00:00.000000,330,3,39.0
10028,Arica,Burris,1960-01-30 00:00:00.000000,362,3,66.0
10577,Terrence,Richmond,1965-06-13 00:00:00.000000,943,3,61.0
10918,Jacelyn,Middleton,1992-01-08 00:00:00.000000,405,1,34.0
10117,Jaime,Austin,1987-09-24 00:00:00.000000,978,3,38.0
10187,Odelia,Wright,1976-03-24 00:00:00.000000,776,1,50.0
10642,Garland,Farmer,1985-06-16 00:00:00.000000,500,2,41.0
10597,Robin,O'connor,1973-10-16 00:00:00.000000,641,1,52.0
10971,Bernard,Acosta,1997-05-27 00:00:00.000000,1007,3,29.0
10664,Julian,Vazquez,1986-12-12 00:00:00.000000,574,1,39.0
